Date,State,TempAVG,TempMAX,TempMIN,Rain,Snow,Hail,Thunder,Tornado
1975-02-28,OR,37.598015873015875,45.6922619047619,30.61273015873017,284,139,0,1,0
1975-02-28,PA,31.25426286676286,38.409656084656085,24.7325998075998,213,286,2,15,0
1975-02-28,PR,76.92142857142858,81.63928571428572,73.28214285714287,10,0,0,1,0
1975-02-28,RI,30.76071428571429,40.06785714285714,21.696428571428566,8,8,0,0,0
1975-02-28,SC,52.20327380952381,63.11666666666665,43.00197310405644,155,8,0,31,0
1975-02-28,SD,16.19702380952381,25.728571428571428,7.517857142857142,16,143,0,1,0
1975-02-28,TN,42.971785714285716,54.360000000000014,34.44357142857143,135,43,0,32,0
1975-02-28,TX,50.915291219935085,64.80697584426991,40.507267329991066,378,78,1,57,0
1975-02-28,UT,31.660318258882494,41.56061933325962,22.590452003169688,34,88,0,5,0
1975-02-28,VA,42.61601664981166,52.14747028389688,34.26498446408419,231,51,0,15,0
1975-02-28,VI,78.4642857142857,83.2571428571429,73.06785714285715,1,0,0,0,0
1975-02-28,VT,22.529814425770304,30.272654061624646,14.839268207282915,14,60,0,0,0
1975-02-28,WA,35.013947044334984,41.843072660098535,29.16802932858967,333,264,1,1,0
1975-02-28,WI,20.726013819270396,28.122937552213873,12.579024818991924,27,222,0,5,0
1975-02-28,WV,36.952023809523816,46.45726190476191,29.045595238095235,110,92,1,9,0
1975-02-28,WY,20.67545112781955,32.36672038389049,10.830847529451649,5,136,0,1,0
1975-03-31,AK,16.20070881581374,23.854764680650273,7.735074673957048,216,1178,13,7,0
1975-03-31,AL,56.73695413649331,68.49277649769586,46.724204520517866,146,11,3,74,0
1975-03-31,AR,47.93333333333334,58.32888888888888,39.534139784946234,165,60,2,94,0
1975-03-31,AZ,50.348014968956534,63.62886030739529,37.95366117971104,98,62,2,8,0
1975-03-31,CA,51.790675120828205,60.921738866399565,43.71883615896951,904,76,9,26,0
1975-03-31,CO,37.118628626133585,50.13432654640421,26.445569188110667,91,206,1,5,0
1975-03-31,CT,37.38817204301075,47.03763440860215,28.173118279569895,46,19,0,1,0
1975-03-31,DE,41.49677419354838,50.34516129032258,34.661290322580655,29,8,0,2,0
1975-03-31,FL,66.44490988223247,75.86627171872334,57.40599197815326,242,4,2,77,0
1975-03-31,GA,56.681304779976514,69.04435709767779,45.348052769494885,223,7,2,99,0
1975-03-31,HI,69.33957218779244,75.16260306866535,63.89248481557993,128,0,0,1,1
1975-03-31,IA,28.075953079178888,37.011436950146624,19.87595307917888,98,139,0,22,0
1975-03-31,ID,36.47394497975143,45.98914676721129,28.105304426756053,103,99,0,3,0
1975-03-31,IL,38.3145159896404,46.633431465203614,30.414856384565418,160,144,2,44,0
1975-03-31,IN,37.40508064516129,46.512795698924734,29.58016129032258,70,80,2,30,0
1975-03-31,KS,38.40933062880324,51.00808741739188,28.44193548387097,127,99,5,31,0
1975-03-31,KY,42.194193548387105,52.97064516129033,33.90155913978494,161,89,2,72,0
1975-03-31,LA,59.92868762062311,70.59802749222104,51.0520540391508,166,8,2,72,1
1975-03-31,MA,35.926080047789725,43.13668219832735,27.867540023894872,142,80,11,13,0
1975-03-31,MD,44.61644334160464,53.34703405017921,36.76662365591398,74,15,0,6,0
1975-03-31,ME,27.08059907834101,37.062071172555044,18.32312491703173,97,130,1,0,0
1975-03-31,MI,28.625150369623658,36.392614653491684,21.048656735569537,211,490,4,19,0
1975-03-31,MN,21.57477419354839,30.971218637992834,12.131197132616489,66,220,0,8,0
1975-03-31,MO,39.116129032258065,50.752822580645166,30.116532258064517,154,102,2,59,0
1975-03-31,MS,55.5127468230694,66.09391984359728,46.499442815249274,134,7,1,66,0
1975-03-31,MT,28.05747283381692,37.93306593844228,19.82762701257325,83,306,1,0,0
1975-03-31,NC,51.21076241911156,62.18965844402278,41.6444703936165,255,22,1,63,0
1975-03-31,ND,20.152752086623057,30.220956462891955,11.487074216106476,33,200,0,2,0
1975-03-31,NE,32.79887096774194,44.65677419354839,22.661290322580648,133,217,2,8,0
1975-03-31,NH,28.612442396313362,37.18801843317973,19.415898617511523,22,38,0,1,0
1975-03-31,NJ,39.84700460829493,49.154377880184335,31.747926267281112,108,30,0,2,0
1975-03-31,NM,44.02532768157769,58.20964516516935,31.96480137992235,59,86,1,14,0
1975-03-31,NV,40.40865102639295,52.99551564027371,29.5665990550668,93,82,1,3,0
1975-03-31,NY,32.112218146509875,40.620196353436185,24.444768583450212,265,291,1,6,0
1975-03-31,OH,36.07225148123766,45.38828176431863,28.80176102699144,150,182,1,21,0
1975-03-31,OK,47.59825748847926,59.48795698924731,38.78424731182796,124,44,4,53,0
1975-03-31,OR,40.54014336917563,48.98536866359447,32.80938103115523,254,90,1,1,0
1975-03-31,PA,36.07710059926049,44.674061371073996,28.884226273959793,267,236,2,9,0
1975-03-31,PR,76.54193548387097,83.91935483870971,70.75806451612904,13,0,0,0,0
1975-03-31,RI,36.161290322580655,46.703225806451606,25.383870967741935,16,9,0,0,0
1975-03-31,SC,54.85322580645161,65.8758064516129,44.577688172043004,184,3,1,57,0
1975-03-31,SD,25.962759856630825,36.544632616487455,16.50182795698925,37,183,1,8,0
1975-03-31,TN,46.11870967741936,57.24967741935484,37.113494623655924,166,50,6,76,0
1975-03-31,TX,58.00382998394778,72.03109417314803,47.097664103467054,559,31,9,126,0
1975-03-31,UT,37.88917664035311,48.253567567789574,29.070678092025346,90,107,0,10,0
1975-03-31,VA,45.784946236559136,55.796179966044136,36.79372059180209,282,66,2,53,0
1975-03-31,VI,78.67931034482758,82.95862068965519,73.10689655172415,4,0,0,0,0
1975-03-31,VT,27.438216845878134,35.755156546489566,19.299115275142317,27,49,0,1,0
1975-03-31,WA,40.47750834260289,48.10530324699401,33.48473224217385,352,121,5,3,0
1975-03-31,WI,26.65334921798631,34.79200879765396,17.741647727272728,89,210,2,17,0
1975-03-31,WV,39.07993279569892,49.11701612903226,31.02513440860215,153,114,2,18,0
1975-03-31,WY,30.449217334636685,41.48986484920894,21.038514065385037,31,198,0,3,0
1975-04-30,AK,24.96544222181134,31.776477583747937,17.57936624709057,545,950,16,8,0
1975-04-30,AL,63.89374458874459,75.4052828780415,52.871789072995966,132,0,0,55,0
1975-04-30,AR,60.5875,72.18027777777779,49.69,122,3,0,58,0
1975-04-30,AZ,54.328175876411166,67.90869677163795,40.33569815805111,58,45,0,3,0
1975-04-30,CA,52.61985076820346,62.110507310732274,43.57172574444618,590,63,16,46,0
1975-04-30,CO,44.6237529846188,58.276942282826845,32.18850852351602,65,171,3,7,0
1975-04-30,CT,45.198888888888895,55.7611111111111,35.17111111111111,24,10,0,1,0
1975-04-30,DE,48.42166666666667,57.51000000000001,39.88166666666667,19,6,0,3,0
1975-04-30,FL,71.47372180075682,80.71757042234816,62.378510719055676,239,1,0,90,2
1975-04-30,GA,63.91354646206308,75.78500426257459,52.35737425404945,182,1,0,72,0
1975-04-30,HI,71.64192965367965,77.46990079365078,65.5090780464746,124,0,0,1,0
1975-04-30,IA,43.97177489177489,54.55952380952381,35.89487012987013,140,44,1,40,0
1975-04-30,ID,40.62110192837466,50.19212545030726,31.486700572155122,130,106,2,6,0
1975-04-30,IL,49.8326093117135,59.8723276612959,41.05601033026322,211,32,2,87,0
1975-04-30,IN,48.19208333333334,59.1643103448276,38.07875000000001,99,17,1,36,0
1975-04-30,KS,53.681806722689075,67.65436631357524,42.17072829131652,157,39,2,62,0
1975-04-30,KY,54.54768627450981,66.42134685598377,44.31141176470588,127,9,0,63,0
1975-04-30,LA,66.15100233100233,75.5155167055167,57.79230769230768,148,0,4,67,0
1975-04-30,MA,44.06275000000001,51.67166666666667,35.4585,86,62,26,27,0
1975-04-30,MD,51.169027777777785,59.61236111111111,42.23333333333334,59,2,0,6,0
1975-04-30,ME,37.668370370370376,46.278,29.411703703703708,66,81,0,1,0
1975-04-30,MI,38.222389297799616,46.7539591518586,29.672674776612272,252,107,1,75,0
1975-04-30,MN,37.19577777777777,44.98755555555556,29.60000000000001,185,54,2,36,0
1975-04-30,MO,54.59036637931035,67.42734361184792,43.74109305923961,186,29,4,90,0
1975-04-30,MS,62.36156440781442,71.9629242979243,52.90916514041513,116,0,1,49,0
1975-04-30,MT,34.50968496109088,44.75784770114943,25.387607357035773,144,253,1,12,0
1975-04-30,NC,58.76739495798319,69.50471988795518,48.66669467787115,176,2,0,31,0
1975-04-30,ND,34.68496706192359,41.55217754758984,28.56746808413975,178,117,1,21,0
1975-04-30,NE,47.39924999999999,59.2721724137931,36.577541666666676,208,87,7,52,0
1975-04-30,NH,35.27083333333333,44.05,26.865833333333335,14,30,0,1,0
1975-04-30,NJ,47.07,57.089999999999996,37.958571428571425,61,13,0,8,0
1975-04-30,NM,49.65862794612795,63.70356341189673,36.4838220325864,42,59,0,9,0
1975-04-30,NV,42.48535714285715,54.84952517788725,30.325912698412697,67,104,1,6,0
1975-04-30,NY,40.76806119162641,49.89132367149758,31.98173913043478,125,131,0,10,0
1975-04-30,OH,44.57500425170068,55.20227465986395,34.884158163265305,165,49,0,30,0
1975-04-30,OK,60.19184981684981,72.15318428697739,49.79774725274725,105,1,1,49,0
1975-04-30,OR,42.92225574712644,52.72172162926472,33.78029442619959,220,86,1,2,0
1975-04-30,PA,43.95444203944204,53.57289002504521,34.72511842563568,199,87,0,15,0
1975-04-30,PR,77.9,86.2,71.61333333333333,14,0,0,0,0
1975-04-30,RI,44.36666666666667,55.03999999999999,33.809999999999995,10,6,0,0,0
1975-04-30,SC,62.87222222222223,73.27083333333333,52.08472222222221,110,0,0,21,0
1975-04-30,SD,40.2688601532567,49.40255321413367,33.077172200936566,178,54,1,35,0
1975-04-30,TN,57.40233333333333,69.52866666666668,45.921666666666674,114,5,0,46,0
1975-04-30,TX,66.09806305026444,77.9009863118169,56.14947839644974,501,5,8,159,0
1975-04-30,UT,42.67952049467136,53.37790591113867,32.04713393168135,66,100,0,3,0
1975-04-30,VA,53.7230913490623,63.91552494087885,43.66464224825386,227,6,0,33,0
1975-04-30,VI,80.43103448275862,84.61724137931036,75.48620689655172,7,0,0,0,0
1975-04-30,VT,38.50348684210526,47.17138157894737,29.555877192982457,20,30,0,1,0
1975-04-30,WA,45.49596011431671,54.914267058848075,36.3245394997601,297,78,1,4,0
1975-04-30,WI,40.30069273399015,48.74930213464697,31.258319478653526,142,43,1,37,0
1975-04-30,WV,48.6226862745098,59.78650980392157,37.802058823529414,130,30,0,29,0
1975-04-30,WY,38.16618181818182,49.42766283524904,27.997939393939397,57,172,1,9,0
1975-05-31,AK,39.82295698451581,46.50087413115506,33.06024851067981,883,474,9,6,0
1975-05-31,AL,73.66994952819836,83.72354070660522,64.50106045644064,152,1,0,94,0
1975-05-31,AR,71.15035522273425,81.22660202252943,61.939654377880196,164,0,1,131,1
1975-05-31,AZ,66.11321288786743,80.8152870781412,49.56160213711948,28,5,1,13,0
1975-05-31,CA,62.712456328605185,74.3859506357611,51.73956552323256,154,13,0,6,0
1975-05-31,CO,54.74189291602077,68.20792748975445,41.27220388673801,167,43,3,64,1
1975-05-31,CT,61.71344086021505,73.69698924731183,51.04379928315412,39,0,0,9,0
1975-05-31,DE,64.14354838709679,73.92741935483872,56.20322580645162,24,0,0,9,0
1975-05-31,FL,78.13650056199428,86.78762935909369,69.66978439792106,402,0,6,307,0
1975-05-31,GA,74.03685515496524,84.45154079696395,64.44534345351042,231,0,1,175,0
1975-05-31,HI,72.36670391796761,78.31069122598626,65.54723664746395,88,0,0,0,2
1975-05-31,IA,64.33803552769069,76.23755856675768,52.690270334041195,140,0,2,55,0
1975-05-31,ID,52.73685099846389,64.67525871977485,40.031416540448795,98,38,2,7,0
1975-05-31,IL,66.65671996368091,76.82220778372731,56.60064489698192,233,0,6,161,0
1975-05-31,IN,66.31126344086022,77.18969086021505,55.77677419354839,100,0,4,53,0
1975-05-31,KS,65.70142540887322,78.25097903677602,52.91573506822084,194,1,9,135,0
1975-05-31,KY,68.72265284178188,79.21455606758833,58.66364285714286,120,0,3,80,0
1975-05-31,LA,74.65317134478425,83.48723362658846,66.67257742257743,171,0,4,131,0
1975-05-31,MA,59.924179226918795,69.2573650506736,50.434580871750505,110,5,25,36,0
1975-05-31,MD,68.23781252408182,77.13028672122641,59.57805794018977,82,0,1,38,0
1975-05-31,ME,55.616886499402625,67.07384229390681,45.14354500885757,110,0,0,13,0
1975-05-31,MI,59.88446318679203,70.94602359077696,48.80197543513256,349,2,4,126,0
1975-05-31,MN,59.92081003584228,72.06080286738352,47.18686021505377,165,4,1,57,1
1975-05-31,MO,67.68147345430108,78.66019825268818,56.869853830645155,194,1,2,138,0
1975-05-31,MS,73.52193148361495,81.86662202380951,65.26529265873016,147,0,1,110,0
1975-05-31,MT,49.32024191525937,61.490689038325414,38.33488134290625,280,81,5,55,0
1975-05-31,NC,69.96159006711187,80.45186368975745,61.06527711377806,252,0,3,140,0
1975-05-31,ND,54.6918252910335,66.55931751532924,43.657685061761306,151,5,2,45,0
1975-05-31,NE,62.76771616611048,74.52493511308862,48.98146996662958,217,3,3,93,1
1975-05-31,NH,53.038870967741936,64.60249999999999,42.48830645161291,21,5,0,7,0
1975-05-31,NJ,63.69924731182795,75.04777265745008,54.29591397849463,101,0,0,32,0
1975-05-31,NM,61.10904626366675,76.09498463901691,46.094472305051056,73,0,1,44,0
1975-05-31,NV,56.8859835547122,71.81333017077797,40.49096908894979,52,34,2,8,0
1975-05-31,NY,61.98037938659959,73.38901771336552,51.19975741519921,268,0,1,62,0
1975-05-31,OH,64.38432584958345,75.2087626463266,53.61239008573396,184,0,0,94,0
1975-05-31,OK,68.78116743471581,79.34714285714287,59.79544546850998,154,1,5,127,0
1975-05-31,OR,54.027787083160916,66.26022869389678,42.37401396076156,143,17,1,7,0
1975-05-31,PA,62.74996242448222,73.42256393533152,52.76047509376689,301,0,1,124,0
1975-05-31,PR,78.88387096774193,85.50000000000001,72.81612903225808,11,0,1,1,1
1975-05-31,RI,60.235483870967734,73.10967741935485,49.49677419354838,13,0,0,2,0
1975-05-31,SC,73.82516129032258,83.43301971326166,64.79727598566309,168,1,0,123,0
1975-05-31,SD,59.39642409114183,72.05062724014337,46.42102022529442,115,1,3,56,0
1975-05-31,TN,69.43326881720431,80.08947311827956,59.54126881720428,144,0,1,89,0
1975-05-31,TX,73.89798954839358,84.53581727216952,64.2839236976252,648,1,15,493,5
1975-05-31,UT,54.603198092677935,67.13502141930186,41.83989113438008,77,46,1,7,0
1975-05-31,VA,67.28402061884411,77.16852545713562,57.720949537358415,284,0,2,113,0
1975-05-31,VI,82.00999999999999,85.33666666666667,77.91000000000001,1,0,0,0,0
1975-05-31,VT,62.288373832767405,74.07185483870968,50.074879739671765,30,0,0,2,0
1975-05-31,WA,55.27543408924945,66.08926527598385,44.539660736412685,269,16,6,18,0
1975-05-31,WI,62.041188531238404,72.12476078744902,50.62065066509084,157,0,0,50,0
1975-05-31,WV,64.44113671274962,75.23044854070659,54.21828110599078,164,0,2,92,0
1975-05-31,WY,48.76964869185385,61.381572608291215,37.079867840485534,144,81,1,15,0
1975-06-30,AK,47.819630085216765,54.894312799964226,41.995690120052295,1235,124,22,41,1
1975-06-30,AL,77.39615384615384,87.48534929356357,68.50933077504506,155,0,1,134,0
1975-06-30,AR,76.93904320987654,87.04388888888889,67.08645061728396,126,0,1,130,1
1975-06-30,AZ,76.94282689210951,91.11221819645732,59.687048821548814,11,1,0,2,0
1975-06-30,CA,67.2687489042316,78.86807366220417,56.508904647603856,180,4,0,8,0
1975-06-30,CO,64.34043181818184,78.71694696969698,49.61902213016868,175,10,4,100,0
1975-06-30,CT,67.84222222222222,77.44111111111111,59.36555555555557,39,0,0,12,0
1975-06-30,DE,71.36833333333334,79.38833333333332,64.17333333333332,29,0,1,18,0
1975-06-30,FL,80.65687611044417,88.83965948310359,73.26193380524623,533,0,3,512,3
1975-06-30,GA,77.38619607843138,87.65286274509802,68.28082352941178,226,0,1,182,0
1975-06-30,HI,73.71612637916631,79.49323005790339,67.29311475527899,93,0,0,1,1
1975-06-30,IA,70.70324973876698,80.84694879832811,60.75458725182863,155,1,2,85,0
1975-06-30,ID,63.02103937930024,75.58270571784814,48.79014346362173,93,0,0,32,0
1975-06-30,IL,73.41640673522889,82.7198037910869,64.24806694898166,226,0,4,159,1
1975-06-30,IN,72.17149659863945,82.45088435374149,62.289591836734694,80,0,1,48,0
1975-06-30,KS,73.19641456582633,85.05293006857916,61.990294117647046,233,0,7,184,0
1975-06-30,KY,74.838,84.83166666666666,64.67866666666666,101,0,0,63,1
1975-06-30,LA,79.15534798534799,88.00439560439561,71.21446886446886,176,0,0,169,1
1975-06-30,MA,66.51600081699347,73.76364991830066,59.11961419753086,114,0,3,13,0
1975-06-30,MD,75.33311688311687,83.74484848484849,66.4295238095238,65,0,0,39,0
1975-06-30,ME,63.09375,73.62666666666667,52.85166666666667,107,0,0,6,0
1975-06-30,MI,66.35439858906527,76.0333474426808,56.66635626102292,398,0,2,178,1
1975-06-30,MN,66.1153015873016,76.42779365079365,55.23261904761905,226,3,1,101,0
1975-06-30,MO,74.24063218390805,84.51301724137932,64.34678879310344,202,0,3,158,0
1975-06-30,MS,78.71854978354978,87.18825757575756,70.0313528138528,123,0,0,106,0
1975-06-30,MT,57.66438233264319,70.03050241545894,45.62381780538303,273,4,5,90,0
1975-06-30,NC,75.68521298174443,85.57805949966193,66.49676808654496,164,1,0,77,0
1975-06-30,ND,64.04300275482095,75.35223140495867,53.27611665241759,182,0,1,94,0
1975-06-30,NE,70.03147126436781,81.4858275862069,56.99359770114944,242,3,5,154,0
1975-06-30,NH,59.85916666666665,69.13583333333334,51.63916666666667,29,4,0,2,0
1975-06-30,NJ,70.27476190476192,79.34095238095237,62.22238095238095,97,0,2,63,1
1975-06-30,NM,72.43549212788562,87.88692263112141,55.95620979426252,51,0,3,49,1
1975-06-30,NV,67.19726608187135,82.39087719298244,48.86457602339181,54,1,1,18,0
1975-06-30,NY,66.94665584415583,76.49832251082252,58.068041125541114,281,1,3,104,0
1975-06-30,OH,71.1313775510204,80.93197278911565,62.10642857142858,195,0,3,129,1
1975-06-30,OK,76.03065681444993,86.3653776683087,66.95304949566032,136,0,5,122,0
1975-06-30,OR,59.448625498932515,71.18498290479285,48.153142810730536,148,1,0,11,0
1975-06-30,PA,68.52341250703317,77.43309380274899,60.33868017040431,307,0,4,136,0
1975-06-30,PR,81.05666666666666,86.46333333333332,75.96999999999998,18,0,1,0,0
1975-06-30,RI,66.31666666666668,77.66666666666667,56.51999999999998,17,0,0,3,0
1975-06-30,SC,78.0797222222222,87.15749999999998,69.11250000000001,151,0,0,98,0
1975-06-30,SD,67.28441919191918,78.48588383838386,55.901666666666664,164,1,2,78,0
1975-06-30,TN,74.63466666666667,85.07366666666665,64.25833333333333,108,0,4,73,0
1975-06-30,TX,79.68179439529875,90.36064367778373,70.0396588992328,395,1,3,340,1
1975-06-30,UT,65.50951471560847,78.26953515553731,51.17043143358875,78,3,2,32,0
1975-06-30,VA,74.4718045112782,83.22649122807017,65.01152882205513,189,0,2,91,0
1975-06-30,VI,83.7423076923077,87.38846153846154,79.53461538461536,12,0,0,3,0
1975-06-30,VT,66.39348883572566,76.64119218500797,56.90488437001594,37,0,0,6,0
1975-06-30,WA,60.42254622688657,70.86822588705645,50.079308470764616,278,6,2,23,0
1975-06-30,WI,67.66584821428572,76.90065476190476,57.93543154761905,180,0,0,85,0
1975-06-30,WV,69.65542424242425,79.44866666666665,60.066787878787885,131,0,3,67,0
1975-06-30,WY,58.498754917597026,71.77161850079746,45.164412121212116,152,3,2,56,0
1975-07-31,AK,54.00211556594382,61.19611270333092,47.4345725740434,1155,63,23,80,0
1975-07-31,AL,78.35882907415166,87.74458525345622,71.21985965647255,191,0,0,137,0
1975-07-31,AR,79.48494623655915,89.86102150537636,70.01935483870967,115,0,2,111,0
1975-07-31,AZ,80.78113569019479,93.33170111203549,68.70219840793027,197,0,2,190,0
