Date,State,Coal_Consumption,Petrol_Consumption
6/30/1976,ID,63.8125,1988.279167
6/30/1976,IL,3406.220833,25869.95
6/30/1976,IN,3859.225,13289.08333
6/30/1976,KS,297.75,6238.65
6/30/1976,KY,2315.075,7022.091667
6/30/1976,LA,0,21618.925
6/30/1976,MA,17.69166667,17377.2875
6/30/1976,MD,792.8916667,8931.066667
6/30/1976,ME,3.716666667,3733.633333
6/30/1976,MI,2486.229167,17345.64583
6/30/1976,MN,996.6,9112.454167
6/30/1976,MO,1786.575,10059.67917
6/30/1976,MS,150.4791667,6349.229167
6/30/1976,MT,203.2583333,2477.933333
6/30/1976,NC,1874.708333,10760.09583
6/30/1976,ND,569.4,1789.275
6/30/1976,NE,214.5375,3633.104167
6/30/1976,NH,63.94166667,2365
6/30/1976,NJ,225.0833333,19717.5875
6/30/1976,NM,640.3625,3131.279167
6/30/1976,NV,415.0666667,1757.495833
6/30/1976,NY,1197.258333,39535.825
6/30/1976,OH,5989.545833,19514.92083
6/30/1976,OK,5.875,6819.975
6/30/1976,OR,24.76666667,4683.808333
6/30/1976,PA,5635.05,23869.75417
6/30/1976,RI,0.504166667,2054.783333
6/30/1976,SC,582.7041667,5831.291667
6/30/1976,SD,232.5416667,1653.1
6/30/1976,TN,2058.291667,8361.058333
6/30/1976,TX,1318.35,56252.5
6/30/1976,US,50144.375,530757.3542
6/30/1976,UT,345.2458333,3077.708333
6/30/1976,VA,688.1375,12587.62083
6/30/1976,VT,2.029166667,1192.695833
6/30/1976,WA,398.2416667,8285.741667
6/30/1976,WI,1160.675,8786.45
6/30/1976,WV,3018.479167,3251.404167
6/30/1976,WY,835.7208333,2073.4875
7/31/1976,AK,64.45833333,2093.779167
7/31/1976,AL,2185.654167,8129.254167
7/31/1976,AR,14.44583333,5881.679167
7/31/1976,AZ,563.6625,4633.225
7/31/1976,CA,219.5875,48361.10833
7/31/1976,CO,756.0833333,5342.404167
7/31/1976,CT,4.058333333,8081.1625
7/31/1976,DC,19.43333333,1114.745833
7/31/1976,DE,67.05833333,2730.7
7/31/1976,FL,508.7083333,21759.89167
7/31/1976,GA,1224.758333,11192.95833
7/31/1976,HI,0,3174.541667
7/31/1976,IA,700.5166667,6783.658333
7/31/1976,ID,64.85416667,1996.054167
7/31/1976,IL,3410.6125,25961.71667
7/31/1976,IN,3860.108333,13386.25
7/31/1976,KS,301.75,6270.016667
7/31/1976,KY,2334.591667,7068.575
7/31/1976,LA,0,21869.40833
7/31/1976,MA,10.64166667,17503.87917
7/31/1976,MD,808.275,8952.933333
7/31/1976,ME,3.616666667,3784.533333
7/31/1976,MI,2474.270833,17448.6875
7/31/1976,MN,1012.733333,9171.2125
7/31/1976,MO,1799.591667,10107.65417
7/31/1976,MS,153.6875,6410.604167
7/31/1976,MT,214.575,2495.9
7/31/1976,NC,1896.125,10861.40417
7/31/1976,ND,584.6,1789.225
7/31/1976,NE,223.1291667,3666.895833
7/31/1976,NH,62.05833333,2397.333333
7/31/1976,NJ,227.75,19828.74583
7/31/1976,NM,642.6375,3136.720833
7/31/1976,NV,419.1,1757.670833
7/31/1976,NY,1212.075,39783.675
7/31/1976,OH,5999.2875,19644.57917
7/31/1976,OK,6.291666667,6848.525
7/31/1976,OR,26.23333333,4694.525
7/31/1976,PA,5640.116667,24091.57917
7/31/1976,RI,0.495833333,2059.883333
7/31/1976,SC,592.7958333,5902.708333
7/31/1976,SD,240.4583333,1653.566667
7/31/1976,TN,2088.041667,8445.608333
7/31/1976,TX,1345.15,56650.5
7/31/1976,US,50487.29167,534367.6458
7/31/1976,UT,340.9208333,3082.458333
7/31/1976,VA,698.0291667,12637.37917
7/31/1976,VT,1.970833333,1207.304167
7/31/1976,WA,400.7583333,8301.591667
7/31/1976,WI,1171.158333,8855.383333
7/31/1976,WV,3033.854167,3276.595833
7/31/1976,WY,856.7791667,2087.179167
8/31/1976,AK,63.70833333,2120.170833
8/31/1976,AL,2182.629167,8196.2625
8/31/1976,AR,15.50416667,5935.870833
8/31/1976,AZ,582.4875,4634.841667
8/31/1976,CA,223.4291667,48733.65833
8/31/1976,CO,767.75,5370.045833
8/31/1976,CT,4.008333333,8114.154167
8/31/1976,DC,17.96666667,1115.570833
8/31/1976,DE,66.00833333,2746.6
8/31/1976,FL,511.2916667,21899.675
8/31/1976,GA,1237.108333,11298.375
8/31/1976,HI,0,3182.458333
8/31/1976,IA,716.3833333,6853.141667
8/31/1976,ID,65.89583333,2003.829167
8/31/1976,IL,3415.004167,26053.48333
8/31/1976,IN,3860.991667,13483.41667
8/31/1976,KS,305.75,6301.383333
8/31/1976,KY,2354.108333,7115.058333
8/31/1976,LA,0,22119.89167
8/31/1976,MA,3.591666667,17630.47083
8/31/1976,MD,823.6583333,8974.8
8/31/1976,ME,3.516666667,3835.433333
8/31/1976,MI,2462.3125,17551.72917
8/31/1976,MN,1028.866667,9229.970833
8/31/1976,MO,1812.608333,10155.62917
8/31/1976,MS,156.8958333,6471.979167
8/31/1976,MT,225.8916667,2513.866667
8/31/1976,NC,1917.541667,10962.7125
8/31/1976,ND,599.8,1789.175
8/31/1976,NE,231.7208333,3700.6875
8/31/1976,NH,60.175,2429.666667
8/31/1976,NJ,230.4166667,19939.90417
8/31/1976,NM,644.9125,3142.1625
8/31/1976,NV,423.1333333,1757.845833
8/31/1976,NY,1226.891667,40031.525
8/31/1976,OH,6009.029167,19774.2375
8/31/1976,OK,6.708333333,6877.075
8/31/1976,OR,27.7,4705.241667
8/31/1976,PA,5645.183333,24313.40417
8/31/1976,RI,0.4875,2064.983333
8/31/1976,SC,602.8875,5974.125
8/31/1976,SD,248.375,1654.033333
8/31/1976,TN,2117.791667,8530.158333
8/31/1976,TX,1371.95,57048.5
8/31/1976,US,50830.20833,537977.9375
8/31/1976,UT,336.5958333,3087.208333
8/31/1976,VA,707.9208333,12687.1375
8/31/1976,VT,1.9125,1221.9125
8/31/1976,WA,403.275,8317.441667
8/31/1976,WI,1181.641667,8924.316667
8/31/1976,WV,3049.229167,3301.7875
8/31/1976,WY,877.8375,2100.870833
9/30/1976,AK,62.95833333,2146.5625
9/30/1976,AL,2179.604167,8263.270833
9/30/1976,AR,16.5625,5990.0625
9/30/1976,AZ,601.3125,4636.458333
9/30/1976,CA,227.2708333,49106.20833
9/30/1976,CO,779.4166667,5397.6875
9/30/1976,CT,3.958333333,8147.145833
9/30/1976,DC,16.5,1116.395833
9/30/1976,DE,64.95833333,2762.5
9/30/1976,FL,513.875,22039.45833
9/30/1976,GA,1249.458333,11403.79167
9/30/1976,HI,0,3190.375
9/30/1976,IA,732.25,6922.625
9/30/1976,ID,66.9375,2011.604167
9/30/1976,IL,3419.395833,26145.25
9/30/1976,IN,3861.875,13580.58333
9/30/1976,KS,309.75,6332.75
9/30/1976,KY,2373.625,7161.541667
9/30/1976,LA,0,22370.375
9/30/1976,MA,-3.458333333,17757.0625
9/30/1976,MD,839.0416667,8996.666667
9/30/1976,ME,3.416666667,3886.333333
9/30/1976,MI,2450.354167,17654.77083
9/30/1976,MN,1045,9288.729167
9/30/1976,MO,1825.625,10203.60417
9/30/1976,MS,160.1041667,6533.354167
9/30/1976,MT,237.2083333,2531.833333
9/30/1976,NC,1938.958333,11064.02083
9/30/1976,ND,615,1789.125
9/30/1976,NE,240.3125,3734.479167
9/30/1976,NH,58.29166667,2462
9/30/1976,NJ,233.0833333,20051.0625
9/30/1976,NM,647.1875,3147.604167
9/30/1976,NV,427.1666667,1758.020833
9/30/1976,NY,1241.708333,40279.375
9/30/1976,OH,6018.770833,19903.89583
9/30/1976,OK,7.125,6905.625
9/30/1976,OR,29.16666667,4715.958333
9/30/1976,PA,5650.25,24535.22917
9/30/1976,RI,0.479166667,2070.083333
9/30/1976,SC,612.9791667,6045.541667
9/30/1976,SD,256.2916667,1654.5
9/30/1976,TN,2147.541667,8614.708333
9/30/1976,TX,1398.75,57446.5
9/30/1976,US,51173.125,541588.2292
9/30/1976,UT,332.2708333,3091.958333
9/30/1976,VA,717.8125,12736.89583
9/30/1976,VT,1.854166667,1236.520833
9/30/1976,WA,405.7916667,8333.291667
9/30/1976,WI,1192.125,8993.25
9/30/1976,WV,3064.604167,3326.979167
9/30/1976,WY,898.8958333,2114.5625
10/31/1976,AK,62.20833333,2172.954167
10/31/1976,AL,2176.579167,8330.279167
10/31/1976,AR,17.62083333,6044.254167
10/31/1976,AZ,620.1375,4638.075
10/31/1976,CA,231.1125,49478.75833
10/31/1976,CO,791.0833333,5425.329167
10/31/1976,CT,3.908333333,8180.1375
10/31/1976,DC,15.03333333,1117.220833
10/31/1976,DE,63.90833333,2778.4
10/31/1976,FL,516.4583333,22179.24167
10/31/1976,GA,1261.808333,11509.20833
10/31/1976,HI,0,3198.291667
10/31/1976,IA,748.1166667,6992.108333
10/31/1976,ID,67.97916667,2019.379167
10/31/1976,IL,3423.7875,26237.01667
10/31/1976,IN,3862.758333,13677.75
10/31/1976,KS,313.75,6364.116667
10/31/1976,KY,2393.141667,7208.025
10/31/1976,LA,0,22620.85833
10/31/1976,MA,-10.50833333,17883.65417
10/31/1976,MD,854.425,9018.533333
10/31/1976,ME,3.316666667,3937.233333
10/31/1976,MI,2438.395833,17757.8125
10/31/1976,MN,1061.133333,9347.4875
10/31/1976,MO,1838.641667,10251.57917
10/31/1976,MS,163.3125,6594.729167
10/31/1976,MT,248.525,2549.8
10/31/1976,NC,1960.375,11165.32917
10/31/1976,ND,630.2,1789.075
10/31/1976,NE,248.9041667,3768.270833
10/31/1976,NH,56.40833333,2494.333333
10/31/1976,NJ,235.75,20162.22083
10/31/1976,NM,649.4625,3153.045833
10/31/1976,NV,431.2,1758.195833
10/31/1976,NY,1256.525,40527.225
10/31/1976,OH,6028.5125,20033.55417
10/31/1976,OK,7.541666667,6934.175
10/31/1976,OR,30.63333333,4726.675
10/31/1976,PA,5655.316667,24757.05417
10/31/1976,RI,0.470833333,2075.183333
10/31/1976,SC,623.0708333,6116.958333
10/31/1976,SD,264.2083333,1654.966667
10/31/1976,TN,2177.291667,8699.258333
10/31/1976,TX,1425.55,57844.5
10/31/1976,US,51516.04167,545198.5208
10/31/1976,UT,327.9458333,3096.708333
10/31/1976,VA,727.7041667,12786.65417
10/31/1976,VT,1.795833333,1251.129167
10/31/1976,WA,408.3083333,8349.141667
10/31/1976,WI,1202.608333,9062.183333
10/31/1976,WV,3079.979167,3352.170833
10/31/1976,WY,919.9541667,2128.254167
11/30/1976,AK,61.45833333,2199.345833
11/30/1976,AL,2173.554167,8397.2875
11/30/1976,AR,18.67916667,6098.445833
11/30/1976,AZ,638.9625,4639.691667
11/30/1976,CA,234.9541667,49851.30833
11/30/1976,CO,802.75,5452.970833
11/30/1976,CT,3.858333333,8213.129167
11/30/1976,DC,13.56666667,1118.045833
11/30/1976,DE,62.85833333,2794.3
11/30/1976,FL,519.0416667,22319.025
11/30/1976,GA,1274.158333,11614.625
11/30/1976,HI,0,3206.208333
11/30/1976,IA,763.9833333,7061.591667
11/30/1976,ID,69.02083333,2027.154167
11/30/1976,IL,3428.179167,26328.78333
11/30/1976,IN,3863.641667,13774.91667
11/30/1976,KS,317.75,6395.483333
11/30/1976,KY,2412.658333,7254.508333
11/30/1976,LA,0,22871.34167
11/30/1976,MA,-17.55833333,18010.24583
11/30/1976,MD,869.8083333,9040.4
11/30/1976,ME,3.216666667,3988.133333
11/30/1976,MI,2426.4375,17860.85417
11/30/1976,MN,1077.266667,9406.245833
11/30/1976,MO,1851.658333,10299.55417
11/30/1976,MS,166.5208333,6656.104167
11/30/1976,MT,259.8416667,2567.766667
11/30/1976,NC,1981.791667,11266.6375
11/30/1976,ND,645.4,1789.025
11/30/1976,NE,257.4958333,3802.0625
11/30/1976,NH,54.525,2526.666667
11/30/1976,NJ,238.4166667,20273.37917
11/30/1976,NM,651.7375,3158.4875
11/30/1976,NV,435.2333333,1758.370833
11/30/1976,NY,1271.341667,40775.075
11/30/1976,OH,6038.254167,20163.2125
11/30/1976,OK,7.958333333,6962.725
11/30/1976,OR,32.1,4737.391667
11/30/1976,PA,5660.383333,24978.87917
11/30/1976,RI,0.4625,2080.283333
11/30/1976,SC,633.1625,6188.375
11/30/1976,SD,272.125,1655.433333
11/30/1976,TN,2207.041667,8783.808333
11/30/1976,TX,1452.35,58242.5
11/30/1976,US,51858.95833,548808.8125
11/30/1976,UT,323.6208333,3101.458333
11/30/1976,VA,737.5958333,12836.4125
11/30/1976,VT,1.7375,1265.7375
11/30/1976,WA,410.825,8364.991667
11/30/1976,WI,1213.091667,9131.116667
11/30/1976,WV,3095.354167,3377.3625
11/30/1976,WY,941.0125,2141.945833
12/31/1976,AK,60.70833333,2225.7375
12/31/1976,AL,2170.529167,8464.295833
12/31/1976,AR,19.7375,6152.6375
12/31/1976,AZ,657.7875,4641.308333
12/31/1976,CA,238.7958333,50223.85833
12/31/1976,CO,814.4166667,5480.6125
12/31/1976,CT,3.808333333,8246.120833
12/31/1976,DC,12.1,1118.870833
12/31/1976,DE,61.80833333,2810.2
12/31/1976,FL,521.625,22458.80833
12/31/1976,GA,1286.508333,11720.04167
12/31/1976,HI,0,3214.125
12/31/1976,IA,779.85,7131.075
12/31/1976,ID,70.0625,2034.929167
12/31/1976,IL,3432.570833,26420.55
12/31/1976,IN,3864.525,13872.08333
12/31/1976,KS,321.75,6426.85
12/31/1976,KY,2432.175,7300.991667
12/31/1976,LA,0,23121.825
12/31/1976,MA,-24.60833333,18136.8375
12/31/1976,MD,885.1916667,9062.266667
12/31/1976,ME,3.116666667,4039.033333
12/31/1976,MI,2414.479167,17963.89583
12/31/1976,MN,1093.4,9465.004167
12/31/1976,MO,1864.675,10347.52917
12/31/1976,MS,169.7291667,6717.479167
12/31/1976,MT,271.1583333,2585.733333
12/31/1976,NC,2003.208333,11367.94583
12/31/1976,ND,660.6,1788.975
12/31/1976,NE,266.0875,3835.854167
12/31/1976,NH,52.64166667,2559
12/31/1976,NJ,241.0833333,20384.5375
12/31/1976,NM,654.0125,3163.929167
12/31/1976,NV,439.2666667,1758.545833
12/31/1976,NY,1286.158333,41022.925
12/31/1976,OH,6047.995833,20292.87083
12/31/1976,OK,8.375,6991.275
12/31/1976,OR,33.56666667,4748.108333
12/31/1976,PA,5665.45,25200.70417
12/31/1976,RI,0.454166667,2085.383333
12/31/1976,SC,643.2541667,6259.791667
12/31/1976,SD,280.0416667,1655.9
12/31/1976,TN,2236.791667,8868.358333
12/31/1976,TX,1479.15,58640.5
12/31/1976,US,52201.875,552419.1042
12/31/1976,UT,319.2958333,3106.208333
12/31/1976,VA,747.4875,12886.17083
12/31/1976,VT,1.679166667,1280.345833
12/31/1976,WA,413.3416667,8380.841667
12/31/1976,WI,1223.575,9200.05
12/31/1976,WV,3110.729167,3402.554167
12/31/1976,WY,962.0708333,2155.6375
1/31/1977,AK,57.55833333,2169.945833
1/31/1977,AL,2187.729167,8365.3
1/31/1977,AR,16.95416667,6120.983333
1/31/1977,AZ,619.2,4915.616667
1/31/1977,CA,231.6166667,50457.00833
1/31/1977,CO,813.475,5398.895833
1/31/1977,CT,4.045833333,8039.729167
1/31/1977,DC,17.35416667,1157.683333
1/31/1977,DE,64.65833333,2749
1/31/1977,FL,538.3916667,21889.35
1/31/1977,GA,1327.895833,11340.8375
1/31/1977,HI,0,3256.045833
1/31/1977,IA,724.9833333,6787.654167
1/31/1977,ID,58.18333333,2021.791667
1/31/1977,IL,3403.579167,26181.63333
1/31/1977,IN,3934.741667,13576.50417
1/31/1977,KS,340.4375,6296.445833
1/31/1977,KY,2313.545833,7259.758333
1/31/1977,LA,2.9625,23192.37917
1/31/1977,MA,14.05416667,17328.34583
1/31/1977,MD,721.9458333,9018.3875
1/31/1977,ME,2.954166667,3792.983333
1/31/1977,MI,2448.8625,17575.36667
1/31/1977,MN,1103.891667,9051.533333
1/31/1977,MO,1851.508333,10237.30417
1/31/1977,MS,147.0208333,6746.254167
1/31/1977,MT,241.8416667,2465.429167
1/31/1977,NC,1898.916667,11114.9125
1/31/1977,ND,620.0875,1781.0375
1/31/1977,NE,227.0833333,3653.075
1/31/1977,NH,71.925,2378.391667
1/31/1977,NJ,227.5041667,19871.00417
1/31/1977,NM,674.95,3206
1/31/1977,NV,425.4833333,1832.995833
1/31/1977,NY,1169.529167,39750.125
1/31/1977,OH,6042.941667,19989.6625
1/31/1977,OK,28.65833333,6959.1625
1/31/1977,OR,24.4125,4862.304167
1/31/1977,PA,5483.383333,24569.94167
1/31/1977,RI,0.4625,2075.258333
1/31/1977,SC,621.725,6072.275
1/31/1977,SD,232.525,1675.270833
1/31/1977,TN,2068.479167,8598.520833
1/31/1977,TX,1470.125,59148.6125
1/31/1977,US,51122.12083,545189.425
1/31/1977,UT,392.2833333,3109.820833
1/31/1977,VA,671.2208333,12901.2875
1/31/1977,VT,2.1875,1194.45
1/31/1977,WA,447.275,8566.404167
1/31/1977,WI,1177.391667,8927.454167
1/31/1977,WV,3000.141667,3390.8625
1/31/1977,WY,954.175,2168.308333
2/28/1977,AK,55.94166667,2189.804167
2/28/1977,AL,2187.854167,8425.2
2/28/1977,AR,17.62916667,6180.183333
2/28/1977,AZ,633.6333333,4978.55
2/28/1977,CA,234.7166667,50964.15833
2/28/1977,CO,827.525,5414.520833
2/28/1977,CT,4.0375,8034.1875
2/28/1977,DC,16.72916667,1167.316667
2/28/1977,DE,64.00833333,2754.833333
2/28/1977,FL,545.275,21933.65
2/28/1977,GA,1352.1875,11385.4125
2/28/1977,HI,0,3275.0375
2/28/1977,IA,732.1833333,6796.2625
2/28/1977,ID,56.81666667,2028.375
2/28/1977,IL,3402.504167,26240.7
2/28/1977,IN,3951.425,13629.57917
2/28/1977,KS,349.4791667,6305.804167
2/28/1977,KY,2311.0375,7307.408333
2/28/1977,LA,3.620833333,23514.20417
2/28/1977,MA,14.02916667,17303.40417
2/28/1977,MD,704.4708333,9035.3625
2/28/1977,ME,2.795833333,3800.516667
2/28/1977,MI,2441.8875,17614.96667
2/28/1977,MN,1125.941667,9031.466667
2/28/1977,MO,1864.491667,10271.44583
2/28/1977,MS,145.8958333,6827.6625
2/28/1977,MT,249.1583333,2460.654167
2/28/1977,NC,1901.916667,11182.50417
2/28/1977,ND,629.6625,1779.2125
2/28/1977,NE,228.9166667,3653.758333
2/28/1977,NH,73.90833333,2377.775
2/28/1977,NJ,227.7458333,19892.74583
2/28/1977,NM,682.3833333,3222
2/28/1977,NV,427.35,1849.754167
2/28/1977,NY,1161.720833,39770.20833
2/28/1977,OH,6053.725,20080.75417
2/28/1977,OK,33.675,6986.920833
2/28/1977,OR,24.17083333,4900.779167
2/28/1977,PA,5449.116667,24700.89167
2/28/1977,RI,0.454166667,2079.241667
2/28/1977,SC,629.275,6117.891667
2/28/1977,SD,231.6416667,1680.145833
2/28/1977,TN,2067.4375,8641.895833
2/28/1977,TX,1500.875,59747.97083
2/28/1977,US,51301.29583,547995.4083
2/28/1977,UT,403.2166667,3116.429167
2/28/1977,VA,666.3625,12965.4625
2/28/1977,VT,2.229166667,1193.216667
2/28/1977,WA,457.8916667,8627.0125
2/28/1977,WI,1179.941667,8951.129167
2/28/1977,WV,2994.358333,3419.054167
2/28/1977,WY,978.1583333,2187.858333
3/31/1977,AK,54.325,2209.6625
3/31/1977,AL,2187.979167,8485.1
3/31/1977,AR,18.30416667,6239.383333
3/31/1977,AZ,648.0666667,5041.483333
3/31/1977,CA,237.8166667,51471.30833
3/31/1977,CO,841.575,5430.145833
3/31/1977,CT,4.029166667,8028.645833
3/31/1977,DC,16.10416667,1176.95
3/31/1977,DE,63.35833333,2760.666667
3/31/1977,FL,552.1583333,21977.95
3/31/1977,GA,1376.479167,11429.9875
3/31/1977,HI,0,3294.029167
3/31/1977,IA,739.3833333,6804.870833
3/31/1977,ID,55.45,2034.958333
3/31/1977,IL,3401.429167,26299.76667
3/31/1977,IN,3968.108333,13682.65417
3/31/1977,KS,358.5208333,6315.1625
3/31/1977,KY,2308.529167,7355.058333
3/31/1977,LA,4.279166667,23836.02917
3/31/1977,MA,14.00416667,17278.4625
3/31/1977,MD,686.9958333,9052.3375
3/31/1977,ME,2.6375,3808.05
3/31/1977,MI,2434.9125,17654.56667
3/31/1977,MN,1147.991667,9011.4
3/31/1977,MO,1877.475,10305.5875
3/31/1977,MS,144.7708333,6909.070833
3/31/1977,MT,256.475,2455.879167
3/31/1977,NC,1904.916667,11250.09583
3/31/1977,ND,639.2375,1777.3875
3/31/1977,NE,230.75,3654.441667
3/31/1977,NH,75.89166667,2377.158333
3/31/1977,NJ,227.9875,19914.4875
3/31/1977,NM,689.8166667,3238
3/31/1977,NV,429.2166667,1866.5125
3/31/1977,NY,1153.9125,39790.29167
3/31/1977,OH,6064.508333,20171.84583
3/31/1977,OK,38.69166667,7014.679167
3/31/1977,OR,23.92916667,4939.254167
3/31/1977,PA,5414.85,24831.84167
3/31/1977,RI,0.445833333,2083.225
3/31/1977,SC,636.825,6163.508333
3/31/1977,SD,230.7583333,1685.020833
3/31/1977,TN,2066.395833,8685.270833
3/31/1977,TX,1531.625,60347.32917
3/31/1977,US,51480.47083,550801.3917
3/31/1977,UT,414.15,3123.0375
3/31/1977,VA,661.5041667,13029.6375
3/31/1977,VT,2.270833333,1191.983333
3/31/1977,WA,468.5083333,8687.620833
3/31/1977,WI,1182.491667,8974.804167
3/31/1977,WV,2988.575,3447.245833
3/31/1977,WY,1002.141667,2207.408333
4/30/1977,AK,52.70833333,2229.520833
4/30/1977,AL,2188.104167,8545
4/30/1977,AR,18.97916667,6298.583333
4/30/1977,AZ,662.5,5104.416667
4/30/1977,CA,240.9166667,51978.45833
4/30/1977,CO,855.625,5445.770833
4/30/1977,CT,4.020833333,8023.104167
4/30/1977,DC,15.47916667,1186.583333
4/30/1977,DE,62.70833333,2766.5
4/30/1977,FL,559.0416667,22022.25
4/30/1977,GA,1400.770833,11474.5625
4/30/1977,HI,0,3313.020833
4/30/1977,IA,746.5833333,6813.479167
4/30/1977,ID,54.08333333,2041.541667
4/30/1977,IL,3400.354167,26358.83333
4/30/1977,IN,3984.791667,13735.72917
4/30/1977,KS,367.5625,6324.520833
4/30/1977,KY,2306.020833,7402.708333
4/30/1977,LA,4.9375,24157.85417
4/30/1977,MA,13.97916667,17253.52083
4/30/1977,MD,669.5208333,9069.3125
4/30/1977,ME,2.479166667,3815.583333
4/30/1977,MI,2427.9375,17694.16667
4/30/1977,MN,1170.041667,8991.333333
4/30/1977,MO,1890.458333,10339.72917
4/30/1977,MS,143.6458333,6990.479167
4/30/1977,MT,263.7916667,2451.104167
4/30/1977,NC,1907.916667,11317.6875
4/30/1977,ND,648.8125,1775.5625
4/30/1977,NE,232.5833333,3655.125
4/30/1977,NH,77.875,2376.541667
4/30/1977,NJ,228.2291667,19936.22917
4/30/1977,NM,697.25,3254
4/30/1977,NV,431.0833333,1883.270833
4/30/1977,NY,1146.104167,39810.375
4/30/1977,OH,6075.291667,20262.9375
4/30/1977,OK,43.70833333,7042.4375
4/30/1977,OR,23.6875,4977.729167
4/30/1977,PA,5380.583333,24962.79167
4/30/1977,RI,0.4375,2087.208333
4/30/1977,SC,644.375,6209.125
4/30/1977,SD,229.875,1689.895833
4/30/1977,TN,2065.354167,8728.645833
4/30/1977,TX,1562.375,60946.6875
4/30/1977,US,51659.64583,553607.375
4/30/1977,UT,425.0833333,3129.645833
4/30/1977,VA,656.6458333,13093.8125
4/30/1977,VT,2.3125,1190.75
4/30/1977,WA,479.125,8748.229167
4/30/1977,WI,1185.041667,8998.479167
4/30/1977,WV,2982.791667,3475.4375
4/30/1977,WY,1026.125,2226.958333
5/31/1977,AK,51.09166667,2249.379167
5/31/1977,AL,2188.229167,8604.9
5/31/1977,AR,19.65416667,6357.783333
5/31/1977,AZ,676.9333333,5167.35
5/31/1977,CA,244.0166667,52485.60833
5/31/1977,CO,869.675,5461.395833
5/31/1977,CT,4.0125,8017.5625
5/31/1977,DC,14.85416667,1196.216667
5/31/1977,DE,62.05833333,2772.333333
5/31/1977,FL,565.925,22066.55
5/31/1977,GA,1425.0625,11519.1375
5/31/1977,HI,0,3332.0125
5/31/1977,IA,753.7833333,6822.0875
5/31/1977,ID,52.71666667,2048.125
5/31/1977,IL,3399.279167,26417.9
5/31/1977,IN,4001.475,13788.80417
5/31/1977,KS,376.6041667,6333.879167
5/31/1977,KY,2303.5125,7450.358333
5/31/1977,LA,5.595833333,24479.67917
5/31/1977,MA,13.95416667,17228.57917
5/31/1977,MD,652.0458333,9086.2875
5/31/1977,ME,2.320833333,3823.116667
5/31/1977,MI,2420.9625,17733.76667
5/31/1977,MN,1192.091667,8971.266667
5/31/1977,MO,1903.441667,10373.87083
5/31/1977,MS,142.5208333,7071.8875
5/31/1977,MT,271.1083333,2446.329167
5/31/1977,NC,1910.916667,11385.27917
5/31/1977,ND,658.3875,1773.7375
5/31/1977,NE,234.4166667,3655.808333
5/31/1977,NH,79.85833333,2375.925
5/31/1977,NJ,228.4708333,19957.97083
5/31/1977,NM,704.6833333,3270
5/31/1977,NV,432.95,1900.029167
5/31/1977,NY,1138.295833,39830.45833
5/31/1977,OH,6086.075,20354.02917
5/31/1977,OK,48.725,7070.195833
5/31/1977,OR,23.44583333,5016.204167
5/31/1977,PA,5346.316667,25093.74167
5/31/1977,RI,0.429166667,2091.191667
5/31/1977,SC,651.925,6254.741667
5/31/1977,SD,228.9916667,1694.770833
5/31/1977,TN,2064.3125,8772.020833
5/31/1977,TX,1593.125,61546.04583
5/31/1977,US,51838.82083,556413.3583
5/31/1977,UT,436.0166667,3136.254167
5/31/1977,VA,651.7875,13157.9875
5/31/1977,VT,2.354166667,1189.516667
5/31/1977,WA,489.7416667,8808.8375
5/31/1977,WI,1187.591667,9022.154167
5/31/1977,WV,2977.008333,3503.629167
5/31/1977,WY,1050.108333,2246.508333
6/30/1977,AK,49.475,2269.2375
6/30/1977,AL,2188.354167,8664.8
6/30/1977,AR,20.32916667,6416.983333
6/30/1977,AZ,691.3666667,5230.283333
6/30/1977,CA,247.1166667,52992.75833
6/30/1977,CO,883.725,5477.020833
6/30/1977,CT,4.004166667,8012.020833
6/30/1977,DC,14.22916667,1205.85
6/30/1977,DE,61.40833333,2778.166667
6/30/1977,FL,572.8083333,22110.85
6/30/1977,GA,1449.354167,11563.7125
6/30/1977,HI,0,3351.004167
6/30/1977,IA,760.9833333,6830.695833
6/30/1977,ID,51.35,2054.708333
6/30/1977,IL,3398.204167,26476.96667
6/30/1977,IN,4018.158333,13841.87917
6/30/1977,KS,385.6458333,6343.2375
6/30/1977,KY,2301.004167,7498.008333
6/30/1977,LA,6.254166667,24801.50417
6/30/1977,MA,13.92916667,17203.6375
6/30/1977,MD,634.5708333,9103.2625
6/30/1977,ME,2.1625,3830.65
6/30/1977,MI,2413.9875,17773.36667
6/30/1977,MN,1214.141667,8951.2
6/30/1977,MO,1916.425,10408.0125
6/30/1977,MS,141.3958333,7153.295833
6/30/1977,MT,278.425,2441.554167
6/30/1977,NC,1913.916667,11452.87083
6/30/1977,ND,667.9625,1771.9125
6/30/1977,NE,236.25,3656.491667
6/30/1977,NH,81.84166667,2375.308333
6/30/1977,NJ,228.7125,19979.7125
6/30/1977,NM,712.1166667,3286
6/30/1977,NV,434.8166667,1916.7875
6/30/1977,NY,1130.4875,39850.54167
6/30/1977,OH,6096.858333,20445.12083
6/30/1977,OK,53.74166667,7097.954167
6/30/1977,OR,23.20416667,5054.679167
6/30/1977,PA,5312.05,25224.69167
6/30/1977,RI,0.420833333,2095.175
6/30/1977,SC,659.475,6300.358333
6/30/1977,SD,228.1083333,1699.645833
6/30/1977,TN,2063.270833,8815.395833
6/30/1977,TX,1623.875,62145.40417
6/30/1977,US,52017.99583,559219.3417
